"ID","REFERENCE","INVOICE_DATE","ORDER_ID","AMOUNT","DESCRIPTION","STATUS","HOLD_REASON"
17650,INV_PO014.4,2022-11-05 00:00:00.000,579,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17651,INV_PO014.4,2022-11-05 00:00:00.000,148,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17652,INV_PO014.4,2022-11-05 00:00:00.000,162,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17653,INV_PO014.4,2022-11-05 00:00:00.000,234,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17654,INV_PO014.4,2022-11-05 00:00:00.000,267,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17655,INV_PO014.4,2022-11-05 00:00:00.000,290,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17656,INV_PO014.4,2022-11-05 00:00:00.000,1565,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17657,INV_PO014.4,2022-11-05 00:00:00.000,884,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17658,INV_PO014.4,2022-11-05 00:00:00.000,886,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17659,INV_PO014.4,2022-11-05 00:00:00.000,1001,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17660,INV_PO014.4,2022-11-05 00:00:00.000,1002,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17661,INV_PO014.4,2022-11-05 00:00:00.000,1065,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17662,INV_PO014.4,2022-11-05 00:00:00.000,1134,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17663,INV_PO014.4,2022-11-05 00:00:00.000,1263,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17664,INV_PO014.4,2022-11-05 00:00:00.000,1264,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17665,INV_PO014.4,2022-11-05 00:00:00.000,1346,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17666,INV_PO014.4,2022-11-05 00:00:00.000,1398,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17667,INV_PO014.4,2022-11-05 00:00:00.000,1414,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17668,INV_PO014.4,2022-11-05 00:00:00.000,1813,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17669,INV_PO014.4,2022-11-05 00:00:00.000,1814,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17670,INV_PO014.4,2022-11-05 00:00:00.000,1883,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17671,INV_PO014.4,2022-11-05 00:00:00.000,2162,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17672,INV_PO014.4,2022-11-05 00:00:00.000,2263,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17673,INV_PO014.4,2022-11-05 00:00:00.000,2456,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17674,INV_PO014.4,2022-11-05 00:00:00.000,2564,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17675,INV_PO014.4,2022-11-05 00:00:00.000,2566,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17676,INV_PO014.4,2022-11-05 00:00:00.000,2869,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17677,INV_PO014.4,2022-11-05 00:00:00.000,2885,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17678,INV_PO014.4,2022-11-05 00:00:00.000,2961,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17679,INV_PO014.4,2022-11-05 00:00:00.000,2983,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17680,INV_PO014.4,2022-11-05 00:00:00.000,2984,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
17681,,,628,,,,
17682,,,144,,,,
17683,,,163,,,,
17684,,,231,,,,
17685,,,322,,,,
17686,,,767,,,,
17687,,,1123,,,,
17688,,,1251,,,,
17689,,,1794,,,,
17690,,,1884,,,,
17691,,,2069,,,,
17692,,,2348,,,,
17693,,,1626,,,,
17694,INV_PO014.3,2022-10-27 00:00:00.000,673,,Invoice payment SN#003,Paid,
17695,INV_PO014.3,2022-10-27 00:00:00.000,325,,Invoice payment SN#003,Paid,
17696,INV_PO014.3,2022-10-27 00:00:00.000,413,,Invoice payment SN#003,Paid,
17697,INV_PO014.3,2022-10-27 00:00:00.000,1543,,Invoice payment SN#003,Paid,
17698,INV_PO014.3,2022-10-27 00:00:00.000,1338,,Invoice payment SN#003,Paid,
17699,INV_PO014.3,2022-10-27 00:00:00.000,1880,,Invoice payment SN#003,Paid,
17700,INV_PO014.3,2022-10-27 00:00:00.000,1884,,Invoice payment SN#003,Paid,
17701,INV_PO014.3,2022-10-27 00:00:00.000,2143,,Invoice payment SN#003,Paid,
17702,INV_PO014.3,2022-10-27 00:00:00.000,1625,,Invoice payment SN#003,Paid,
17703,INV_PO014.3,2022-10-27 00:00:00.000,1710,,Invoice payment SN#003,Paid,
17704,INV_PO014.3,2022-10-27 00:00:00.000,1712,,Invoice payment SN#003,Paid,
17705,INV_PO014.3,2022-10-27 00:00:00.000,2440,,Invoice payment SN#003,Paid,
17706,INV_PO014.3,2022-10-27 00:00:00.000,2646,,Invoice payment SN#003,Paid,
17707,INV_PO014.3,2022-10-27 00:00:00.000,2773,,Invoice payment SN#003,Paid,
17708,INV_PO014.3,2022-10-27 00:00:00.000,2962,,Invoice payment SN#003,Paid,
17709,INV_PO014.1,2022-10-03 00:00:00.000,493,17300,Invoice payment SN#001,Paid,
17710,INV_PO014.1,2022-10-03 00:00:00.000,565,17300,Invoice payment SN#001,Paid,
17711,INV_PO014.1,2022-10-03 00:00:00.000,566,17300,Invoice payment SN#001,Paid,
17712,INV_PO014.1,2022-10-03 00:00:00.000,381,17300,Invoice payment SN#001,Paid,
17713,INV_PO014.1,2022-10-03 00:00:00.000,1547,17300,Invoice payment SN#001,Paid,
17714,INV_PO014.1,2022-10-03 00:00:00.000,1470,17300,Invoice payment SN#001,Paid,
17715,INV_PO014.1,2022-10-03 00:00:00.000,1801,17300,Invoice payment SN#001,Paid,
17716,INV_PO014.1,2022-10-03 00:00:00.000,2243,17300,Invoice payment SN#001,Paid,
17717,INV_PO014.1,2022-10-03 00:00:00.000,2534,17300,Invoice payment SN#001,Paid,
17718,INV_PO014.1,2022-10-03 00:00:00.000,2545,17300,Invoice payment SN#001,Paid,
17719,INV_PO014.1,2022-10-03 00:00:00.000,2780,17300,Invoice payment SN#001,Paid,
17720,INV_PO014.1,2022-10-03 00:00:00.000,528,13500,Invoice payment SN#001,Paid,
17721,INV_PO014.1,2022-10-03 00:00:00.000,262,13500,Invoice payment SN#001,Paid,
17722,INV_PO014.1,2022-10-03 00:00:00.000,410,13500,Invoice payment SN#001,Paid,
17723,INV_PO014.1,2022-10-03 00:00:00.000,1537,13500,Invoice payment SN#001,Paid,
17724,INV_PO014.1,2022-10-03 00:00:00.000,830,13500,Invoice payment SN#001,Paid,
17725,INV_PO014.1,2022-10-03 00:00:00.000,1124,13500,Invoice payment SN#001,Paid,
17726,INV_PO014.1,2022-10-03 00:00:00.000,1339,13500,Invoice payment SN#001,Paid,
14012,INV_PO012.2,2022-09-04 00:00:00.000,2741,,Vehicle spare parts - Part Pay 2,Paid,
14013,INV_PO012.3,2022-09-29 00:00:00.000,664,43750,Vehicle spare parts - Part Pay 3,Paid,
14014,INV_PO012.3,2022-09-29 00:00:00.000,1521,43750,Vehicle spare parts - Part Pay 3,Paid,
14015,INV_PO012.3,2022-09-29 00:00:00.000,916,43750,Vehicle spare parts - Part Pay 3,Paid,
14016,INV_PO012.3,2022-09-29 00:00:00.000,1386,43750,Vehicle spare parts - Part Pay 3,Paid,
14017,INV_PO012.3,2022-09-29 00:00:00.000,1450,43750,Vehicle spare parts - Part Pay 3,Paid,
14018,INV_PO012.3,2022-09-29 00:00:00.000,1451,43750,Vehicle spare parts - Part Pay 3,Paid,
14019,INV_PO012.3,2022-09-29 00:00:00.000,2419,43750,Vehicle spare parts - Part Pay 3,Paid,
14020,INV_PO012.3,2022-09-29 00:00:00.000,1689,43750,Vehicle spare parts - Part Pay 3,Paid,
14021,INV_PO012.3,2022-09-29 00:00:00.000,489,12600,Vehicle spare parts - Part Pay 3,Paid,
14022,INV_PO012.3,2022-09-29 00:00:00.000,520,12600,Vehicle spare parts - Part Pay 3,Paid,
14023,INV_PO012.3,2022-09-29 00:00:00.000,664,12600,Vehicle spare parts - Part Pay 3,Paid,
14024,INV_PO012.3,2022-09-29 00:00:00.000,1961,12600,Vehicle spare parts - Part Pay 3,Paid,
14025,INV_PO012.3,2022-09-29 00:00:00.000,2053,12600,Vehicle spare parts - Part Pay 3,Paid,
14026,INV_PO006.5,2022-07-27 00:00:00.000,551,70800,Fifth delivery,Paid,
14027,INV_PO006.5,2022-07-27 00:00:00.000,170,70800,Fifth delivery,Paid,
14028,INV_PO006.5,2022-07-27 00:00:00.000,480,70800,Fifth delivery,Paid,
14029,INV_PO006.5,2022-07-27 00:00:00.000,1612,70800,Fifth delivery,Paid,
14030,INV_PO006.5,2022-07-27 00:00:00.000,711,70800,Fifth delivery,Paid,
14031,INV_PO006.5,2022-07-27 00:00:00.000,806,70800,Fifth delivery,Paid,
14032,INV_PO006.5,2022-07-27 00:00:00.000,902,70800,Fifth delivery,Paid,
14033,INV_PO006.5,2022-07-27 00:00:00.000,924,70800,Fifth delivery,Paid,
14034,INV_PO006.5,2022-07-27 00:00:00.000,1104,70800,Fifth delivery,Paid,
14035,INV_PO006.5,2022-07-27 00:00:00.000,1305,70800,Fifth delivery,Paid,
14036,INV_PO006.5,2022-07-27 00:00:00.000,1317,70800,Fifth delivery,Paid,
14037,INV_PO006.5,2022-07-27 00:00:00.000,1950,70800,Fifth delivery,Paid,
14038,INV_PO006.5,2022-07-27 00:00:00.000,2039,70800,Fifth delivery,Paid,
14039,INV_PO006.5,2022-07-27 00:00:00.000,2322,70800,Fifth delivery,Paid,
14040,INV_PO006.5,2022-07-27 00:00:00.000,2392,70800,Fifth delivery,Paid,
14041,INV_PO006.5,2022-07-27 00:00:00.000,2421,70800,Fifth delivery,Paid,
14042,INV_PO006.5,2022-07-27 00:00:00.000,2747,70800,Fifth delivery,Paid,
14043,INV_PO006.5,2022-07-27 00:00:00.000,2748,70800,Fifth delivery,Paid,
14044,,,1524,,,,
14045,,,2519,,,,
14046,INV_PO013.1,2022-09-28 00:00:00.000,353,,Car purchase,Paid,
14047,INV_PO013.1,2022-09-28 00:00:00.000,1776,1974000,Car purchase,Paid,
14048,INV_PO013.1,2022-09-28 00:00:00.000,1966,1974000,Car purchase,Paid,
14049,INV_PO013.1,2022-09-28 00:00:00.000,1042,,Car purchase,Paid,
14050,INV_PO013.1,2022-09-28 00:00:00.000,1238,,Car purchase,Paid,
14051,INV_PO013.1,2022-09-28 00:00:00.000,1321,,Car purchase,Paid,
14052,INV_PO013.1,2022-09-28 00:00:00.000,1867,,Car purchase,Paid,
14053,INV_PO013.1,2022-09-28 00:00:00.000,243,1091125,Car purchase,Paid,
14054,INV_PO013.1,2022-09-28 00:00:00.000,2135,1091125,Car purchase,Paid,
14055,INV_PO013.1,2022-09-28 00:00:00.000,2943,1091125,Car purchase,Paid,
14056,INV_PO006.6,2022-08-16 00:00:00.000,178,,Sixth delivery,Paid,
14057,INV_PO006.6,2022-08-16 00:00:00.000,313,,Sixth delivery,Paid,
14058,INV_PO006.6,2022-08-16 00:00:00.000,480,,Sixth delivery,Paid,
14059,INV_PO006.6,2022-08-16 00:00:00.000,1511,,Sixth delivery,Paid,
14060,INV_PO006.6,2022-08-16 00:00:00.000,860,,Sixth delivery,Paid,
14061,INV_PO006.6,2022-08-16 00:00:00.000,1031,,Sixth delivery,Paid,
14062,INV_PO006.6,2022-08-16 00:00:00.000,1318,,Sixth delivery,Paid,
14063,INV_PO006.6,2022-08-16 00:00:00.000,1322,,Sixth delivery,Paid,
14064,INV_PO006.6,2022-08-16 00:00:00.000,1749,,Sixth delivery,Paid,
14065,INV_PO006.6,2022-08-16 00:00:00.000,2199,,Sixth delivery,Paid,
14066,INV_PO006.6,2022-08-16 00:00:00.000,2491,,Sixth delivery,Paid,
14067,INV_PO006.6,2022-08-16 00:00:00.000,2529,,Sixth delivery,Paid,
14068,INV_PO006.6,2022-08-16 00:00:00.000,2634,,Sixth delivery,Paid,
14069,INV_PO006.6,2022-08-16 00:00:00.000,2723,,Sixth delivery,Paid,
14070,INV_PO006.6,2022-08-16 00:00:00.000,2746,,Sixth delivery,Paid,
14071,INV_PO006.6,2022-08-16 00:00:00.000,2820,,Sixth delivery,Paid,
14072,INV_PO006.6,2022-08-16 00:00:00.000,2832,,Sixth delivery,Paid,
14073,INV_PO006.6,2022-08-16 00:00:00.000,2951,,Sixth delivery,Paid,
14074,INV_PO006.6,2022-08-16 00:00:00.000,2952,,Sixth delivery,Paid,
14075,INV_PO007.1,2022-07-30 00:00:00.000,559,4500,Trip for Saunders,Paid,
14076,INV_PO007.1,2022-07-30 00:00:00.000,1971,4500,Trip for Saunders,Paid,
14077,INV_PO007.1,2022-07-30 00:00:00.000,2635,4500,Trip for Saunders,Paid,
14078,INV_PO007.1,2022-07-30 00:00:00.000,2636,4500,Trip for Saunders,Paid,
14079,INV_PO007.1,2022-07-30 00:00:00.000,2756,4500,Trip for Saunders,Paid,
14080,INV_PO007.1,2022-07-30 00:00:00.000,560,4200,Trip for Mike,Paid,
14081,INV_PO007.1,2022-07-30 00:00:00.000,1974,4200,Trip for Mike,Paid,
14082,INV_PO007.1,2022-07-30 00:00:00.000,2639,4200,Trip for Mike,Paid,
14083,,,492,,,,
14084,,,710,,,,
14085,,,453,,,,
14086,,,975,,,,
14087,,,1330,,,,
14088,,,2857,,,,
14089,INV_PO007.1,2022-07-30 00:00:00.000,1978,4800,Trip for Shobnee,Paid,
14090,INV_PO007.1,2022-07-30 00:00:00.000,2137,4800,Trip for Shobnee,Paid,
14091,INV_PO007.1,2022-07-30 00:00:00.000,2224,4800,Trip for Shobnee,Paid,
14092,INV_PO007.1,2022-07-30 00:00:00.000,2767,4800,Trip for Shobnee,Paid,
14093,INV_PO007.1,2022-07-30 00:00:00.000,2860,4800,Trip for Shobnee,Paid,
14094,INV_PO007.1,2022-07-30 00:00:00.000,1876,3700,Trip for Mikaen,Paid,
14095,INV_PO007.1,2022-07-30 00:00:00.000,2425,3700,Trip for Mikaen,Paid,
14096,INV_PO007.1,2022-07-30 00:00:00.000,2528,3700,Trip for Mikaen,Paid,
14097,INV_PO007.1,2022-07-30 00:00:00.000,2861,3700,Trip for Mikaen,Paid,
14098,INV_PO006.2,2022-04-18 00:00:00.000,667,4300,Second delivery,Paid,
14099,INV_PO006.2,2022-04-18 00:00:00.000,170,4300,Second delivery,Paid,
14100,INV_PO006.2,2022-04-18 00:00:00.000,352,4300,Second delivery,Paid,
14101,INV_PO006.2,2022-04-18 00:00:00.000,1527,4300,Second delivery,Paid,
14102,INV_PO006.2,2022-04-18 00:00:00.000,1612,4300,Second delivery,Paid,
14103,INV_PO006.2,2022-04-18 00:00:00.000,806,4300,Second delivery,Paid,
14104,INV_PO006.2,2022-04-18 00:00:00.000,902,4300,Second delivery,Paid,
14105,INV_PO006.2,2022-04-18 00:00:00.000,972,4300,Second delivery,Paid,
14106,INV_PO006.2,2022-04-18 00:00:00.000,1031,4300,Second delivery,Paid,
14107,INV_PO006.2,2022-04-18 00:00:00.000,1047,4300,Second delivery,Paid,
14108,INV_PO006.2,2022-04-18 00:00:00.000,1850,4300,Second delivery,Paid,
14109,INV_PO006.2,2022-04-18 00:00:00.000,2039,4300,Second delivery,Paid,
14110,INV_PO006.2,2022-04-18 00:00:00.000,2198,4300,Second delivery,Paid,
14111,INV_PO006.2,2022-04-18 00:00:00.000,2322,4300,Second delivery,Paid,
14112,INV_PO006.2,2022-04-18 00:00:00.000,3010,4300,Second delivery,Paid,
14113,,,356,,,,
14114,,,1623,,,,
14115,,,2428,,,,
14116,INV_PO014.1,2022-10-03 00:00:00.000,628,,Invoice payment SN#001,Paid,
14117,INV_PO014.1,2022-10-03 00:00:00.000,207,,Invoice payment SN#001,Paid,
14118,INV_PO014.1,2022-10-03 00:00:00.000,322,,Invoice payment SN#001,Paid,
14119,INV_PO014.1,2022-10-03 00:00:00.000,1542,,Invoice payment SN#001,Paid,
14120,INV_PO014.1,2022-10-03 00:00:00.000,713,,Invoice payment SN#001,Paid,
14121,INV_PO014.1,2022-10-03 00:00:00.000,1056,,Invoice payment SN#001,Paid,
14122,INV_PO014.1,2022-10-03 00:00:00.000,1252,,Invoice payment SN#001,Paid,
14123,INV_PO014.1,2022-10-03 00:00:00.000,2241,,Invoice payment SN#001,Paid,
14124,INV_PO014.1,2022-10-03 00:00:00.000,1634,,Invoice payment SN#001,Paid,
14125,INV_PO014.1,2022-10-03 00:00:00.000,1701,,Invoice payment SN#001,Paid,
14126,INV_PO014.1,2022-10-03 00:00:00.000,1713,,Invoice payment SN#001,Paid,
14127,INV_PO014.1,2022-10-03 00:00:00.000,2429,,Invoice payment SN#001,Paid,
14128,INV_PO014.1,2022-10-03 00:00:00.000,2540,,Invoice payment SN#001,Paid,
14129,INV_PO014.1,2022-10-03 00:00:00.000,2773,,Invoice payment SN#001,Paid,
14130,INV_PO014.1,2022-10-03 00:00:00.000,2870,,Invoice payment SN#001,Paid,
14131,INV_PO014.2,2022-10-15 00:00:00.000,528,13250,Invoice payment SN#002,Paid,
14132,INV_PO014.2,2022-10-15 00:00:00.000,143,13250,Invoice payment SN#002,Paid,
14133,INV_PO014.2,2022-10-15 00:00:00.000,929,13250,Invoice payment SN#002,Paid,
14134,INV_PO014.2,2022-10-15 00:00:00.000,980,13250,Invoice payment SN#002,Paid,
14135,INV_PO014.2,2022-10-15 00:00:00.000,981,13250,Invoice payment SN#002,Paid,
14136,INV_PO014.2,2022-10-15 00:00:00.000,990,13250,Invoice payment SN#002,Paid,
14137,INV_PO014.2,2022-10-15 00:00:00.000,1179,13250,Invoice payment SN#002,Paid,
14138,INV_PO014.2,2022-10-15 00:00:00.000,1186,13250,Invoice payment SN#002,Paid,
15900,INV_PO014.2,2022-10-15 00:00:00.000,1401,,Invoice payment SN#002,Paid,
15901,INV_PO014.2,2022-10-15 00:00:00.000,1803,,Invoice payment SN#002,Paid,
15902,INV_PO014.2,2022-10-15 00:00:00.000,1892,,Invoice payment SN#002,Paid,
15903,INV_PO014.2,2022-10-15 00:00:00.000,2152,,Invoice payment SN#002,Paid,
15904,INV_PO014.2,2022-10-15 00:00:00.000,1641,,Invoice payment SN#002,Paid,
15905,INV_PO014.2,2022-10-15 00:00:00.000,1721,,Invoice payment SN#002,Paid,
15906,INV_PO014.2,2022-10-15 00:00:00.000,2434,,Invoice payment SN#002,Paid,
15907,INV_PO014.2,2022-10-15 00:00:00.000,2449,,Invoice payment SN#002,Paid,
15908,INV_PO014.2,2022-10-15 00:00:00.000,2557,,Invoice payment SN#002,Paid,
15909,INV_PO014.2,2022-10-15 00:00:00.000,2775,,Invoice payment SN#002,Paid,
15910,INV_PO014.2,2022-10-15 00:00:00.000,2876,,Invoice payment SN#002,Paid,
15911,INV_PO014.2,2022-10-15 00:00:00.000,2956,,Invoice payment SN#002,Paid,
15912,INV_PO014.3,2022-10-27 00:00:00.000,530,15900,Invoice payment SN#003,Paid,
15913,INV_PO014.3,2022-10-27 00:00:00.000,567,15900,Invoice payment SN#003,Paid,
15914,INV_PO014.3,2022-10-27 00:00:00.000,230,15900,Invoice payment SN#003,Paid,
15915,INV_PO014.3,2022-10-27 00:00:00.000,264,15900,Invoice payment SN#003,Paid,
15916,INV_PO014.3,2022-10-27 00:00:00.000,289,15900,Invoice payment SN#003,Paid,
15917,INV_PO014.3,2022-10-27 00:00:00.000,419,15900,Invoice payment SN#003,Paid,
15918,INV_PO014.3,2022-10-27 00:00:00.000,463,15900,Invoice payment SN#003,Paid,
15919,INV_PO014.3,2022-10-27 00:00:00.000,724,15900,Invoice payment SN#003,Paid,
15920,INV_PO014.3,2022-10-27 00:00:00.000,935,15900,Invoice payment SN#003,Paid,
15921,INV_PO014.3,2022-10-27 00:00:00.000,983,15900,Invoice payment SN#003,Paid,
15922,INV_PO014.3,2022-10-27 00:00:00.000,1130,15900,Invoice payment SN#003,Paid,
15923,INV_PO014.3,2022-10-27 00:00:00.000,1342,15900,Invoice payment SN#003,Paid,
15924,INV_PO014.3,2022-10-27 00:00:00.000,2082,15900,Invoice payment SN#003,Paid,
15925,INV_PO014.3,2022-10-27 00:00:00.000,2435,15900,Invoice payment SN#003,Paid,
15926,INV_PO014.3,2022-10-27 00:00:00.000,2538,15900,Invoice payment SN#003,Paid,
15927,INV_PO014.3,2022-10-27 00:00:00.000,2666,15900,Invoice payment SN#003,Paid,
15928,INV_PO014.3,2022-10-27 00:00:00.000,2882,15900,Invoice payment SN#003,Paid,
15929,INV_PO014.3,2022-10-27 00:00:00.000,2959,15900,Invoice payment SN#003,Paid,
15930,INV_PO014.4,2022-11-05 00:00:00.000,578,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15931,INV_PO014.4,2022-11-05 00:00:00.000,247,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15932,INV_PO014.4,2022-11-05 00:00:00.000,324,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15933,INV_PO014.4,2022-11-05 00:00:00.000,465,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15934,INV_PO014.4,2022-11-05 00:00:00.000,1541,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15935,INV_PO014.4,2022-11-05 00:00:00.000,726,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15936,INV_PO014.4,2022-11-05 00:00:00.000,984,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15937,INV_PO014.4,2022-11-05 00:00:00.000,1265,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15938,INV_PO014.4,2022-11-05 00:00:00.000,1478,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15939,INV_PO014.4,2022-11-05 00:00:00.000,1483,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15940,INV_PO014.4,2022-11-05 00:00:00.000,2068,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15941,INV_PO014.4,2022-11-05 00:00:00.000,2261,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15942,INV_PO014.4,2022-11-05 00:00:00.000,2262,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15943,INV_PO014.4,2022-11-05 00:00:00.000,1631,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15944,INV_PO014.4,2022-11-05 00:00:00.000,1728,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15945,INV_PO014.4,2022-11-05 00:00:00.000,2438,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15946,INV_PO014.4,2022-11-05 00:00:00.000,2565,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15947,INV_PO014.4,2022-11-05 00:00:00.000,2568,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15948,INV_PO014.4,2022-11-05 00:00:00.000,2889,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15949,INV_PO014.4,2022-11-05 00:00:00.000,2979,13850,Invoice payment SN#004,Pending,"1 faulty HD to return before payment"
15950,,,524,,,,
15951,,,621,,,,
15952,,,681,,,,
15953,,,1543,,,,
15954,,,1544,,,,
15955,,,1335,,,,
15956,,,1988,,,,
15957,,,2238,,,,
15958,,,1625,,,,
15959,,,1700,,,,
15960,,,2864,,,,
15961,INV_PO014.3,2022-10-27 00:00:00.000,621,,Invoice payment SN#003,Paid,
15962,INV_PO014.3,2022-10-27 00:00:00.000,1544,,Invoice payment SN#003,Paid,
15963,INV_PO014.3,2022-10-27 00:00:00.000,767,,Invoice payment SN#003,Paid,
15964,INV_PO014.3,2022-10-27 00:00:00.000,768,,Invoice payment SN#003,Paid,
15965,INV_PO014.3,2022-10-27 00:00:00.000,988,,Invoice payment SN#003,Paid,
15966,INV_PO014.3,2022-10-27 00:00:00.000,1113,,Invoice payment SN#003,Paid,
15967,INV_PO014.3,2022-10-27 00:00:00.000,1253,,Invoice payment SN#003,Paid,
15968,INV_PO014.3,2022-10-27 00:00:00.000,1335,,Invoice payment SN#003,Paid,
15969,INV_PO014.3,2022-10-27 00:00:00.000,1879,,Invoice payment SN#003,Paid,
15970,INV_PO014.3,2022-10-27 00:00:00.000,1987,,Invoice payment SN#003,Paid,
15971,INV_PO014.3,2022-10-27 00:00:00.000,2338,,Invoice payment SN#003,Paid,
15972,INV_PO014.3,2022-10-27 00:00:00.000,2345,,Invoice payment SN#003,Paid,
15973,INV_PO014.3,2022-10-27 00:00:00.000,2347,,Invoice payment SN#003,Paid,
15974,INV_PO014.3,2022-10-27 00:00:00.000,2348,,Invoice payment SN#003,Paid,
